2018-09-05 19:13:49,b'RT @LeftyWilliams42: It was great running into @MrT He was a honorary @Globies many moons ago thanks to the late great @meadowlarkL looking\xe2\x80\xa6',3383665330
2018-09-05 16:39:31,b'MRT Truck Tire/wheel set special comes with free shipping. Sale last all September to celebrate and support our hard working men and women. Happy Labor Day !! Call or click us for details \xf0\x9f\xa4\x9f #mrt #motoracetire #xroxtrucktires #xroxjeeptires #labordaysale https://t.co/dPvLALRopX',2876271320
2018-09-05 14:41:04,"b'RT @SEHALeague: \xe2\x8f\xb017:15, @bgkmeshkova host @RKMetalurg in #Brest. Catch it live on @TV_ArenaSport, @SportklubPl, #MRT and #ehfTV. #SEHALeagu\xe2\x80\xa6'",1479099804
2018-09-05 14:13:29,"b'\xe2\x8f\xb017:15, @bgkmeshkova host @RKMetalurg in #Brest. Catch it live on @TV_ArenaSport, @SportklubPl, #MRT and #ehfTV. #SEHALeague #Gazprom https://t.co/EYknL6L6Fj'",2158957212
2018-09-05 12:40:19,b'Hope that our story will be like My Sassy Girl Movie...\n\n2018.365-248\n\n#Project365\n#MRT\n#Trains @ GMA Kamuning MRT Station https://t.co/o3spfsOqKj',2536203381
2018-09-05 07:52:48,"b'Yes! - #Shenzhen - such high #economic growth yet quiet &amp; peaceful - #travel brings such surprises #smartcity #eco #environmental #taxis #bustransport - high quality inexpensive &amp; efficient #MRT, #urbanplanning #cycle #transport #connectivity #IoT #AI #BigData #EVs #China #Asia https://t.co/fgai6wib7Y'",871343173318184964
2018-09-05 07:11:23,"b""We won't be seeing Trucks on 8 Roads of Bangkok during Rush Hours \n\xe2\x9d\x8c \xf0\x9f\x9a\x9b\xf0\x9f\x9a\x9b\xf0\x9f\x9a\x9b \xf0\x9f\x9a\xab\n#MRT #\xe0\xb8\xa3\xe0\xb8\x96\xe0\xb9\x84\xe0\xb8\x9f\xe0\xb8\x9f\xe0\xb9\x89\xe0\xb8\xb2 #\xe0\xb8\xa3\xe0\xb8\x96\xe0\xb8\x95\xe0\xb8\xb4\xe0\xb8\x94 #\xe0\xb8\x88\xe0\xb8\xa3\xe0\xb8\xb2\xe0\xb8\x88\xe0\xb8\xa3 #\xe0\xb8\x81\xe0\xb8\xa3\xe0\xb8\xb8\xe0\xb8\x87\xe0\xb9\x80\xe0\xb8\x97\xe0\xb8\x9e #\xe0\xb8\x96\xe0\xb8\x99\xe0\xb8\x99\xe0\xb8\xa5\xe0\xb8\xb2\xe0\xb8\x94\xe0\xb8\x9e\xe0\xb8\xa3\xe0\xb9\x89\xe0\xb8\xb2\xe0\xb8\xa7 #\xe0\xb8\x96\xe0\xb8\x99\xe0\xb8\x99\xe0\xb9\x80\xe0\xb8\xaa\xe0\xb8\xa3\xe0\xb8\xb5\xe0\xb9\x84\xe0\xb8\x97\xe0\xb8\xa2 #\xe0\xb8\x96\xe0\xb8\x99\xe0\xb8\x99\xe0\xb8\xa3\xe0\xb8\xb2\xe0\xb8\xa1\xe0\xb8\x84\xe0\xb8\xb3\xe0\xb9\x81\xe0\xb8\xab\xe0\xb8\x87 #\xe0\xb8\x96\xe0\xb8\x99\xe0\xb8\x99\xe0\xb9\x81\xe0\xb8\x88\xe0\xb9\x89\xe0\xb8\x87\xe0\xb8\xa7\xe0\xb8\xb1\xe0\xb8\x92\xe0\xb8\x99\xe0\xb8\xb0 #\xe0\xb8\x96\xe0\xb8\x99\xe0\xb8\x99\xe0\xb8\xa3\xe0\xb8\xb2\xe0\xb8\xa1\xe0\xb8\xad\xe0\xb8\xb4\xe0\xb8\x99\xe0\xb8\x97\xe0\xb8\xa3\xe0\xb8\xb2 #\xe0\xb8\x96\xe0\xb8\x99\xe0\xb8\x99\xe0\xb8\xaa\xe0\xb8\xb5\xe0\xb8\xab\xe0\xb8\x9a\xe0\xb8\xb8\xe0\xb8\xa3\xe0\xb8\xb2\xe0\xb8\x99\xe0\xb8\xb8\xe0\xb8\x81\xe0\xb8\xb4\xe0\xb8\x88 #\xe0\xb8\x96\xe0\xb8\x99\xe0\xb8\x99\xe0\xb8\xa8\xe0\xb8\xa3\xe0\xb8\xb5\xe0\xb8\x99\xe0\xb8\x84\xe0\xb8\xa3\xe0\xb8\xb4\xe0\xb8\x99\xe0\xb8\x97\xe0\xb8\xa3\xe0\xb9\x8c #\xe0\xb8\x96\xe0\xb8\x99\xe0\xb8\x99\xe0\xb9\x80\xe0\xb8\x97\xe0\xb8\x9e\xe0\xb8\xb2\xe0\xb8\xa3\xe0\xb8\xb1\xe0\xb8\x81\xe0\xb8\xa9\xe0\xb9\x8c https://t.co/YbW00JRakv""",1647040380
2018-09-05 04:28:39,b'testing #dc724af18fbdd4e59189f5fe768a5f8311527050 #MRT',2355573674
2018-09-05 03:42:24,"b'https://t.co/XoKt3wHy5k Studio Unit at Rhythm Asoke #Luxury #Condo for #Rent at only 15,000 Baht/Month for a one year contract.\nAlso for #Sale with at 3,900,000 Baht #Property #Bangkok #Realestate #BCR #MRT #Petchaburi #Primelocation #AirportlinkMakkasan #investment #highfloor'",1156602570
2018-09-05 03:05:14,b'RT @rkelly: What some folks see as tacky others see as a testimony.  Tell your story even when they don\xe2\x80\x99t understand. \n\n#MorningsWithKellz\xe2\x80\xa6',1025218697181503488
2018-09-05 00:00:33,"b""Who's ready for some Golden Hawk Intramurals?  Mrs. Redding, Mr. Tomaszewksi &amp; Mr. Thorley want YOU!  \nPOWDER PUFF 2018 is hitting the turf in October \xf0\x9f\x8f\x88 \xf0\x9f\x92\x97\xf0\x9f\x92\xaa \xf0\x9f\x8f\x88 \n#powderpuff #girlsrule #goldenhawks #girlsonly #mrsredding #mrt #mrthorley #intramurals #allarewelcome https://t.co/GRrnFS428v""",2358690546
2018-09-04 23:59:03,"b'It is hilarious to witness how ppl literally run, push &amp; pull to #fight for a seat on the #MRT here in #Taiwan! #SmartCity'",1043708342
2018-09-04 21:40:07,b'RT @LeftyWilliams42: It was great running into @MrT He was a honorary @Globies many moons ago thanks to the late great @meadowlarkL looking\xe2\x80\xa6',2892660820
2018-09-04 19:27:03,b'Labor Day sale for the month of September 2018. 4 Tires + 4 Wheels mounted and shipped for $1600 + free shipping!!! #mrt #motoracetire #xroxtrucktire #xroxjeeptire https://t.co/52DLBABSQV',2876271320
